Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nDSX_mean,nDSX_var,nDSX_stdev,nDSX_max,nDSX_min,nDSX_median,nDSX_muc,nDSX_notempty,cDSX_mean,cDSX_var,cDSX_stdev,cDSX_max,cDSX_min,cDSX_median,cDSX_muc,cDSX_notempty
478,1532.000000,779916.000000,822852.000000,2298.000000,509.083551,537.109661,1.500000,1915.000000,37853.577023,84477.305483,24577.963446,0.000000,0.000000,0.108432,2.143361,4.783308,1.391663,0.000000,0.000000,7.035101,9.066699,0.901679,7.035101,3.011096,0.966090,17.000000,11.000000,2.000000,537,509,2,526,496,0,546,526,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.306136,    18.765135,     4.331874,    45.000000,     0.000000,     0.000000,  2001.000000,247
479,2448.000000,1244996.000000,1736064.000000,3672.000000,508.576797,709.176471,1.500000,3060.000000,226203.764706,73533.562092,38038.823529,0.000000,0.000000,0.092748,6.856218,2.228796,1.152954,0.000000,0.000000,9.177763,14.794431,1.294008,9.177763,3.846353,1.089713,13.000000,21.000000,2.000000,709,509,2,691,496,0,730,519,3,1.041667,   264.648038,    16.268007,   255.000000,     0.000000,     0.000000,  2550.000000,10,2.412582,    36.764729,     6.063393,    45.000000,     0.000000,     0.000000,  5906.000000,792
480,2448.000000,1267364.000000,264540.000000,3672.000000,517.714052,108.063725,1.500000,3060.000000,109370.058824,167395.836601,-3667.392157,0.000000,0.000000,0.092748,3.314998,5.073754,-0.111158,0.000000,0.000000,8.481500,17.585171,1.558833,8.481500,4.193468,1.159489,21.000000,17.000000,2.000000,108,518,2,93,497,0,125,539,3,0.937500,   238.280931,    15.436351,   255.000000,     0.000000,     0.000000,  2295.000000,9,2.672794,    61.981573,     7.872838,    86.000000,     0.000000,     0.000000,  6543.000000,874
481,1912.000000,982228.000000,418564.000000,2868.000000,513.717573,218.914226,1.500000,2390.000000,49925.933054,122451.489540,-17838.317992,0.000000,0.000000,0.100712,2.103822,5.159967,-0.751686,0.000000,0.000000,7.364501,11.022169,1.036388,7.364501,3.319965,1.011985,17.000000,12.000000,2.000000,219,514,2,207,497,0,230,530,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.677301,   103.944477,    10.195316,   104.000000,     0.000000,     0.000000,  7031.000000,647
482,2920.000000,1501792.000000,988588.000000,4380.000000,514.312329,338.557534,1.500000,3650.000000,247728.334247,128259.156164,-23612.471233,0.000000,0.000000,0.087455,5.935608,3.073109,-0.565758,0.000000,0.000000,9.096171,18.708539,1.567245,9.096171,4.325337,1.161571,16.000000,21.000000,2.000000,339,514,2,318,498,0,357,528,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.402397,     2.178206,     1.475875,    19.000000,     0.000000,     0.000000,  1175.000000,340
483,340.000000,171708.000000,13544.000000,510.000000,505.023529,39.835294,1.500000,425.000000,3182.776471,2583.811765,1397.317647,0.000000,0.000000,0.179095,1.341223,1.088819,0.588830,0.000000,0.000000,2.609137,1.548836,0.199445,2.609137,1.244523,0.584262,7.000000,7.000000,2.000000,40,505,2,33,500,0,45,512,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.567647,    19.898065,     4.460725,    32.000000,     0.000000,     0.000000,   533.000000,89
484,3644.000000,1897964.000000,1376088.000000,5466.000000,520.846323,377.631175,1.500000,4555.000000,336040.298573,231105.940724,18681.457739,0.000000,0.000000,0.081230,5.992668,4.121354,0.333150,0.000000,0.000000,10.195252,25.408482,1.997199,10.195252,5.040683,1.259333,20.000000,21.000000,2.000000,378,521,2,359,502,0,399,541,3,0.065862,    15.036012,     3.877630,   234.000000,     0.000000,     0.000000,   240.000000,2,0.718167,     7.735261,     2.781234,    36.000000,     0.000000,     0.000000,  2617.000000,482
485,1248.000000,639068.000000,300220.000000,1872.000000,512.073718,240.560897,1.500000,1560.000000,34835.371795,31629.217949,-3367.602564,0.000000,0.000000,0.116102,2.592593,2.353978,-0.250631,0.000000,0.000000,5.062672,6.614395,0.701265,5.062672,2.571847,0.888438,12.000000,12.000000,2.000000,241,512,2,231,503,0,253,524,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.362179,    98.956131,     9.947670,    74.000000,     0.000000,     0.000000,  4196.000000,311
486,3848.000000,2018204.000000,1015948.000000,5772.000000,524.481289,264.019751,1.500000,4810.000000,328386.498960,331712.652807,-55184.577963,0.000000,0.000000,0.079769,5.445928,5.501088,-0.915175,0.000000,0.000000,11.026785,29.994211,2.322938,11.026785,5.476697,1.324380,20.000000,22.000000,2.000000,264,524,2,242,504,0,280,544,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.100052,    56.147252,     7.493147,   102.000000,     0.000000,     0.000000,  8081.000000,883
487,4548.000000,2410580.000000,3886524.000000,6822.000000,530.030783,854.556728,1.500000,5685.000000,706850.364116,435319.690413,282830.058047,0.000000,0.000000,0.075446,9.380663,5.777160,3.753459,0.000000,0.000000,15.233269,41.248736,3.025774,15.233269,6.422518,1.446368,25.000000,30.000000,2.000000,855,530,2,831,505,0,885,550,3,3.897757,   974.236520,    31.212762,   255.000000,     0.000000,     0.000000, 17727.000000,71,1.255937,    16.607453,     4.075224,    60.000000,     0.000000,     0.000000,  5712.000000,1171
488,408.000000,211604.000000,373108.000000,612.000000,518.637255,914.480392,1.500000,510.000000,3005.843137,9750.313725,3519.098039,0.000000,0.000000,0.168535,0.993313,3.222095,1.162924,0.000000,0.000000,4.383943,2.558601,0.311479,4.383943,1.599563,0.677865,13.000000,6.000000,2.000000,914,519,2,909,506,0,920,528,3,1.875000,   475.775491,    21.812278,   255.000000,     0.000000,     0.000000,   765.000000,3,0.372549,     0.912463,     0.955229,     7.000000,     0.000000,     0.000000,   152.000000,89
489,2188.000000,1148484.000000,1245368.000000,3282.000000,524.901280,569.180987,1.500000,2735.000000,170508.329068,86194.676417,-57444.906764,0.000000,0.000000,0.096286,6.002735,3.034478,-2.022344,0.000000,0.000000,9.133499,14.995445,1.360061,9.133499,3.872395,1.107948,17.000000,19.000000,2.000000,569,525,2,550,508,0,584,536,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.135283,   115.083656,    10.727705,    85.000000,     0.000000,     0.000000,  6860.000000,443
490,3420.000000,1792632.000000,1450828.000000,5130.000000,524.161404,424.218713,1.500000,4275.000000,327280.402339,182094.905263,-32380.729825,0.000000,0.000000,0.082966,6.351630,3.533971,-0.628423,0.000000,0.000000,9.968567,22.871733,1.829535,9.968567,4.782440,1.223058,16.000000,21.000000,2.000000,424,524,2,403,509,0,444,540,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.200292,    72.882071,     8.537100,   128.000000,     0.000000,     0.000000,  7525.000000,651
491,2576.000000,1348152.000000,2302996.000000,3864.000000,523.350932,894.020186,1.500000,3220.000000,168554.950311,117746.757764,26785.751553,0.000000,0.000000,0.091186,4.773245,3.334426,0.758536,0.000000,0.000000,8.198857,16.079963,1.398853,8.198857,4.009983,1.118383,16.000000,18.000000,2.000000,894,523,2,876,509,0,911,539,3,2.356755,   577.755007,    24.036535,   255.000000,     0.000000,     0.000000,  6071.000000,26,1.502329,    31.499024,     5.612399,    64.000000,     0.000000,     0.000000,  3870.000000,584
492,3332.000000,1772344.000000,531012.000000,4998.000000,531.915966,159.367347,1.500000,4165.000000,182334.367347,331704.470588,-46693.142857,0.000000,0.000000,0.083690,3.663773,6.665172,-0.938238,0.000000,0.000000,10.412635,24.403816,1.970018,10.412635,4.940022,1.253593,22.000000,19.000000,2.000000,159,532,2,143,510,0,178,551,3,5.586735,  1393.824057,    37.333953,   255.000000,     0.000000,     0.000000, 18615.000000,73,2.397359,    52.558360,     7.249714,    92.000000,     0.000000,     0.000000,  7988.000000,1029
493,2920.000000,1546540.000000,1355188.000000,4380.000000,529.636986,464.105479,1.500000,3650.000000,217355.512329,283035.205479,146463.808219,0.000000,0.000000,0.087455,5.207871,6.781566,3.509295,0.000000,0.000000,12.076891,24.050899,2.011662,12.076891,4.904172,1.262365,21.000000,21.000000,2.000000,464,530,2,448,510,0,485,551,3,0.203425,    40.186765,     6.339303,   234.000000,     0.000000,     0.000000,   594.000000,5,2.211644,    41.490649,     6.441324,    70.000000,     0.000000,     0.000000,  6458.000000,642
494,1752.000000,918104.000000,520332.000000,2628.000000,524.031963,296.993151,1.500000,2190.000000,157419.917808,39566.210046,32332.383562,0.000000,0.000000,0.103689,7.453282,1.873321,1.530825,0.000000,0.000000,9.430292,12.586032,1.204757,9.430292,3.547680,1.064061,13.000000,19.000000,2.000000,297,524,2,282,511,0,316,535,3,0.136986,    31.273057,     5.592232,   234.000000,     0.000000,     0.000000,   240.000000,2,2.286530,    86.592897,     9.305530,   126.000000,     0.000000,     0.000000,  4006.000000,319
495,1656.000000,867892.000000,864936.000000,2484.000000,524.089372,522.304348,1.500000,2070.000000,61606.608696,51862.772947,1010.956522,0.000000,0.000000,0.105655,3.144466,2.647130,0.051600,0.000000,0.000000,5.897251,8.933058,0.879171,5.897251,2.988822,0.957983,13.000000,14.000000,2.000000,522,524,2,508,511,0,535,535,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.017512,    49.408152,     7.029093,    74.000000,     0.000000,     0.000000,  3341.000000,302
496,924.000000,484432.000000,549104.000000,1386.000000,524.277056,594.268398,1.500000,1155.000000,21477.437229,21777.073593,7907.290043,0.000000,0.000000,0.128337,2.386455,2.419748,0.878615,0.000000,0.000000,4.934540,5.619471,0.642027,4.934540,2.370542,0.862683,13.000000,10.000000,2.000000,594,524,2,585,511,0,604,534,3,0.284632,    36.028323,     6.002360,   144.000000,     0.000000,     0.000000,   263.000000,3,3.519481,   128.256391,    11.325034,   100.000000,     0.000000,     0.000000,  3252.000000,222
497,1092.000000,570480.000000,706340.000000,1638.000000,522.417582,646.831502,1.500000,1365.000000,21688.996337,34385.582418,-11359.164835,0.000000,0.000000,0.121386,1.928750,3.057827,-1.010143,0.000000,0.000000,5.107963,5.482696,0.592048,5.107963,2.341516,0.839690,12.000000,11.000000,2.000000,647,522,2,638,512,0,658,534,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.576923,    58.660439,     7.659010,    62.000000,     0.000000,     0.000000,  2814.000000,232
498,2264.000000,1195500.000000,1406492.000000,3396.000000,528.047703,621.242049,1.500000,2830.000000,140823.356890,91894.848057,-21370.141343,0.000000,0.000000,0.095196,4.737030,3.091168,-0.718851,0.000000,0.000000,7.923394,14.871420,1.344756,7.923394,3.856348,1.103777,14.000000,15.000000,2.000000,621,528,2,606,514,0,636,542,3,0.053004,     6.360424,     2.521988,   120.000000,     0.000000,     0.000000,   120.000000,1,3.175353,   100.025358,    10.001268,   105.000000,     0.000000,     0.000000,  7189.000000,543
499,3828.000000,2021428.000000,2836128.000000,5742.000000,528.063741,740.890282,1.500000,4785.000000,681229.918495,140556.447231,7686.771160,0.000000,0.000000,0.079907,11.376215,2.347226,0.128365,0.000000,0.000000,13.803348,27.782670,2.132410,13.803348,5.270927,1.287133,13.000000,27.000000,2.000000,741,528,2,714,515,0,768,541,3,0.599530,   152.560512,    12.351539,   255.000000,     0.000000,     0.000000,  2295.000000,9,3.219436,   118.261216,    10.874797,   153.000000,     0.000000,     0.000000, 12324.000000,1156
500,2676.000000,1414060.000000,1799084.000000,4014.000000,528.423019,672.303438,1.500000,3345.000000,269957.608371,90045.142003,-43959.491779,0.000000,0.000000,0.090036,7.266313,2.423700,-1.183235,0.000000,0.000000,9.780048,17.083761,1.459597,9.780048,4.133251,1.134343,15.000000,20.000000,2.000000,672,528,2,653,517,0,692,543,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.597160,    52.569622,     7.250491,    62.000000,     0.000000,     0.000000,  6950.000000,738
501,912.000000,481260.000000,641284.000000,1368.000000,527.697368,703.162281,1.500000,1140.000000,24203.982456,19944.473684,9576.789474,0.000000,0.000000,0.128898,2.736699,2.255084,1.082830,0.000000,0.000000,5.120681,5.642396,0.644355,5.120681,2.375373,0.863724,10.000000,10.000000,2.000000,703,528,2,693,518,0,712,538,3,1.677632,   425.448105,    20.626393,   255.000000,     0.000000,     0.000000,  1530.000000,6,5.649123,   220.596838,    14.852503,   120.000000,     0.000000,     0.000000,  5152.000000,357
502,3832.000000,2053960.000000,309872.000000,5748.000000,536.002088,80.864301,1.500000,4790.000000,410569.436326,236255.983299,-9046.914405,0.000000,0.000000,0.079879,6.846773,3.939872,-0.150869,0.000000,0.000000,10.866525,27.814282,2.152962,10.866525,5.273925,1.291255,18.000000,22.000000,2.000000,81,536,2,59,519,0,100,554,3,0.532359,   135.503521,    11.640598,   255.000000,     0.000000,     0.000000,  2040.000000,8,1.823591,    37.765792,     6.145388,   109.000000,     0.000000,     0.000000,  6988.000000,918
503,3356.000000,1805536.000000,424632.000000,5034.000000,538.002384,126.529201,1.500000,4195.000000,262436.138260,232007.980930,-91328.233611,0.000000,0.000000,0.083490,5.223092,4.617501,-1.817645,0.000000,0.000000,9.924084,21.635393,1.737750,9.924084,4.651386,1.202253,18.000000,22.000000,2.000000,127,538,2,105,521,0,146,556,3,1.555423,   389.502442,    19.735816,   255.000000,     0.000000,     0.000000,  5220.000000,21,2.675805,    57.242705,     7.565891,    79.000000,     0.000000,     0.000000,  8980.000000,1131
504,1044.000000,557496.000000,243508.000000,1566.000000,534.000000,233.245211,1.500000,1305.000000,27105.226054,24504.000000,12720.000000,0.000000,0.000000,0.123219,2.559287,2.313678,1.201028,0.000000,0.000000,4.996184,5.079340,0.551884,4.996184,2.253739,0.820256,11.000000,10.000000,2.000000,233,534,2,223,525,0,243,545,3,0.732759,   186.495148,    13.656323,   255.000000,     0.000000,     0.000000,   765.000000,3,2.284483,    46.257439,     6.801282,    80.000000,     0.000000,     0.000000,  2385.000000,313
505,3040.000000,1645088.000000,1050844.000000,4560.000000,541.147368,345.672368,1.500000,3800.000000,299141.678947,145461.978947,-87461.221053,0.000000,0.000000,0.086288,6.792748,3.303072,-1.986022,0.000000,0.000000,10.182108,19.363803,1.595700,10.182108,4.400432,1.168558,16.000000,21.000000,2.000000,346,541,2,326,525,0,367,554,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.873026,    12.116153,     3.480826,    49.000000,     0.000000,     0.000000,  2654.000000,428
506,1444.000000,780004.000000,642720.000000,2166.000000,540.168975,445.096953,1.500000,1805.000000,48142.426593,46682.770083,-3823.656510,0.000000,0.000000,0.110591,2.949658,2.860226,-0.234273,0.000000,0.000000,5.920476,9.024328,0.926955,5.920476,3.004052,0.975033,14.000000,12.000000,2.000000,445,540,2,433,526,0,457,550,3,0.166205,    37.943251,     6.159809,   234.000000,     0.000000,     0.000000,   240.000000,2,2.505540,    62.060260,     7.877833,    54.000000,     0.000000,     0.000000,  3618.000000,289
507,584.000000,312008.000000,105984.000000,876.000000,534.260274,181.479452,1.500000,730.000000,5809.753425,8816.438356,-608.876712,0.000000,0.000000,0.149545,1.190165,1.806104,-0.124732,0.000000,0.000000,3.145814,2.582081,0.319130,3.145814,1.606886,0.683370,9.000000,7.000000,2.000000,181,534,2,176,527,0,188,543,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.123288,     9.741206,     3.121091,    32.000000,     0.000000,     0.000000,   656.000000,144
508,2536.000000,1376448.000000,791604.000000,3804.000000,542.763407,312.146688,1.500000,3170.000000,224365.432177,139794.044164,-113319.987382,0.000000,0.000000,0.091663,6.487693,4.042248,-3.276731,0.000000,0.000000,10.621604,16.453102,1.419666,10.621604,4.056242,1.123903,16.000000,21.000000,2.000000,312,543,2,291,527,0,333,556,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.486199,    28.856614,     5.371835,    58.000000,     0.000000,     0.000000,  3769.000000,442
509,2192.000000,1184868.000000,442128.000000,3288.000000,540.541971,201.700730,1.500000,2740.000000,154563.678832,71136.138686,-35664.467153,0.000000,0.000000,0.096227,5.428169,2.498252,-1.252511,0.000000,0.000000,8.022648,12.754884,1.153967,8.022648,3.571398,1.048893,13.000000,18.000000,2.000000,202,541,2,184,528,0,220,551,3,1.163321,   295.428357,    17.188029,   255.000000,     0.000000,     0.000000,  2550.000000,10,2.916515,    92.383260,     9.611621,    85.000000,     0.000000,     0.000000,  6393.000000,781
510,2544.000000,1382780.000000,1377224.000000,3816.000000,543.545597,541.361635,1.500000,3180.000000,134419.295597,138006.710692,11150.050314,0.000000,0.000000,0.091567,3.870545,3.973843,0.321061,0.000000,0.000000,7.935955,15.996144,1.398943,7.935955,3.999518,1.118407,16.000000,18.000000,2.000000,541,544,2,523,528,0,555,559,3,0.094340,    21.537302,     4.640830,   234.000000,     0.000000,     0.000000,   240.000000,2,1.896619,    41.355018,     6.430787,    63.000000,     0.000000,     0.000000,  4825.000000,469
511,3984.000000,2187100.000000,2009132.000000,5976.000000,548.970884,504.300201,1.500000,4980.000000,268644.959839,501992.622490,148710.823293,0.000000,0.000000,0.078850,4.253564,7.948251,2.354598,0.000000,0.000000,12.280665,29.226374,2.228646,12.280665,5.406142,1.306212,25.000000,20.000000,2.000000,504,549,2,484,529,0,519,574,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.638554,    73.880873,     8.595398,    91.000000,     0.000000,     0.000000, 10512.000000,908
