Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nHH_mean,nHH_var,nHH_stdev,nHH_max,nHH_min,nHH_median,nHH_muc,nHH_notempty,cHH_mean,cHH_var,cHH_stdev,cHH_max,cHH_min,cHH_median,cHH_muc,cHH_notempty
315,1624.000000,597444.000000,1247540.000000,2436.000000,367.884236,768.189655,1.500000,2030.000000,124585.586206,92798.236453,85295.655172,0.000000,0.000000,0.106344,6.526591,4.861366,4.468333,0.000000,0.000000,11.494302,12.973197,1.250839,11.494302,3.601832,1.077458,16.000000,18.000000,2.000000,768,368,2,750,352,0,786,381,3,11.776477,  2866.081245,    53.535794,   255.000000,     0.000000,     0.000000, 19125.000000,75,8.972290,   450.203175,    21.217991,   199.000000,     0.000000,     0.000000, 14571.000000,768
316,2408.000000,888056.000000,295216.000000,3612.000000,368.794019,122.598006,1.500000,3010.000000,107218.870431,143985.833887,-12915.388704,-0.000000,0.000000,0.093259,3.321971,4.461125,-0.400158,-0.000000,0.000000,7.876356,15.385450,1.367141,7.876356,3.922429,1.109867,18.000000,17.000000,2.000000,123,369,2,106,353,0,136,387,3,14.825581,  3562.204712,    59.684208,   255.000000,     0.000000,     0.000000, 35700.000000,140,8.706810,   531.088079,    23.045348,   221.000000,     0.000000,     0.000000, 20966.000000,1010
317,2476.000000,911656.000000,1013376.000000,3714.000000,368.197092,409.279483,1.500000,3095.000000,118090.597738,133215.819062,-15188.387722,0.000000,0.000000,0.092397,3.525449,3.976994,-0.453430,0.000000,0.000000,7.594840,14.508297,1.276478,7.594840,3.808975,1.084770,15.000000,16.000000,2.000000,409,368,2,397,353,0,425,383,3,3.810581,   957.564510,    30.944539,   255.000000,     0.000000,     0.000000,  9435.000000,37,2.693861,    65.108665,     8.068994,    77.000000,     0.000000,     0.000000,  6670.000000,684
318,3064.000000,1139936.000000,251236.000000,4596.000000,372.041775,81.996083,1.500000,3830.000000,238083.953002,162866.652741,8792.501305,0.000000,-0.000000,0.086062,5.349893,3.659714,0.197572,0.000000,-0.000000,9.095669,20.315433,1.681664,9.095669,4.507264,1.189176,18.000000,20.000000,2.000000,82,372,2,65,354,0,102,387,3,8.905026,  2192.197637,    46.820910,   255.000000,     0.000000,     0.000000, 27285.000000,107,5.945169,   298.554615,    17.278733,   208.000000,     0.000000,     0.000000, 18216.000000,1328
319,480.000000,173540.000000,332092.000000,720.000000,361.541666,691.858333,1.500000,600.000000,2826.366666,8023.166666,704.833333,0.000000,0.000000,0.159647,0.752038,2.134801,0.187541,0.000000,0.000000,3.046487,2.031159,0.250691,3.046487,1.425187,0.630541,8.000000,5.000000,2.000000,692,362,2,687,354,0,696,370,3,12.750000,  3095.135699,    55.633943,   255.000000,     0.000000,     0.000000,  6120.000000,24,6.627083,   348.000517,    18.654771,   142.000000,     0.000000,     0.000000,  3181.000000,189
320,224.000000,81512.000000,186612.000000,336.000000,363.892857,833.089285,1.500000,280.000000,1746.214285,9389.428571,3802.142857,0.000000,0.000000,0.205823,1.283611,6.902002,2.794887,0.000000,0.000000,8.391437,2.732877,0.215721,8.391437,1.653141,0.599741,11.000000,5.000000,2.000000,833,364,2,829,354,0,838,375,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.491071,    16.941623,     4.116020,    27.000000,     0.000000,     0.000000,   334.000000,61
321,6228.000000,2375012.000000,2361824.000000,9342.000000,381.344251,379.226718,1.500000,7785.000000,712451.874116,1503845.924212,541249.916505,-0.000000,0.000000,0.067940,6.217618,13.124170,4.723526,-0.000000,0.000000,19.409729,60.603466,4.028135,19.409729,7.784822,1.591114,35.000000,34.000000,2.000000,379,381,2,353,355,0,413,416,3,4.954238,  1238.985379,    35.199224,   255.000000,     0.000000,     0.000000, 30855.000000,121,3.462427,   116.740036,    10.804630,   173.000000,     0.000000,     0.000000, 21564.000000,1738
322,1584.000000,582452.000000,290328.000000,2376.000000,367.709595,183.287878,1.500000,1980.000000,63260.727272,45230.414141,3888.424242,0.000000,0.000000,0.107232,3.426051,2.449572,0.210587,0.000000,0.000000,5.982856,8.978071,0.895175,5.982856,2.996343,0.963761,13.000000,15.000000,2.000000,183,368,2,172,357,0,198,381,3,8.371212,  2065.886119,    45.452019,   255.000000,     0.000000,     0.000000, 13260.000000,52,7.811868,   294.428260,    17.158911,   153.000000,     0.000000,     0.000000, 12374.000000,757
323,3128.000000,1165692.000000,2298892.000000,4692.000000,372.663682,734.939897,1.500000,3910.000000,425856.700767,128050.194373,-97707.227621,0.000000,0.000000,0.085471,9.309102,2.799139,-2.135851,0.000000,0.000000,12.193714,22.530527,1.837261,12.193714,4.746633,1.224776,16.000000,25.000000,2.000000,735,373,2,713,357,0,760,387,3,9.456521,  2322.729800,    48.194707,   255.000000,     0.000000,     0.000000, 29580.000000,116,6.077685,   299.886831,    17.317240,   176.000000,     0.000000,     0.000000, 19011.000000,1368
324,2324.000000,879492.000000,598384.000000,3486.000000,378.438898,257.480206,1.500000,2905.000000,96300.089500,140396.323580,9006.189328,0.000000,0.000000,0.094369,3.128324,4.560798,0.292567,0.000000,0.000000,7.783493,14.907682,1.338353,7.783493,3.861046,1.102021,17.000000,16.000000,2.000000,257,378,2,243,361,0,273,395,3,6.364027,  1583.007332,    39.787024,   255.000000,     0.000000,     0.000000, 14790.000000,58,3.394578,   117.693143,    10.848647,   126.000000,     0.000000,     0.000000,  7889.000000,728
325,1844.000000,690488.000000,1513412.000000,2766.000000,374.451193,820.722342,1.500000,2305.000000,56545.839479,88584.607375,12415.010845,0.000000,0.000000,0.101934,2.500649,3.917512,0.549033,0.000000,0.000000,6.520096,10.149120,0.967860,6.520096,3.185768,0.989169,15.000000,11.000000,2.000000,821,374,2,810,361,0,832,389,3,7.052603,  1749.623384,    41.828499,   255.000000,     0.000000,     0.000000, 13005.000000,51,4.733731,   206.283375,    14.362568,   178.000000,     0.000000,     0.000000,  8729.000000,571
326,1212.000000,453704.000000,552844.000000,1818.000000,374.343234,456.141914,1.500000,1515.000000,44011.590759,28121.214521,-15035.036303,0.000000,0.000000,0.117239,3.405887,2.176192,-1.163503,0.000000,0.000000,5.699319,6.712567,0.710254,5.699319,2.590862,0.892218,12.000000,13.000000,2.000000,456,374,2,443,362,0,467,385,3,2.735148,   690.551595,    26.278348,   255.000000,     0.000000,     0.000000,  3315.000000,13,4.856435,   244.648240,    15.641235,   171.000000,     0.000000,     0.000000,  5886.000000,338
327,2268.000000,856316.000000,1321136.000000,3402.000000,377.564373,582.511463,1.500000,2835.000000,156622.701940,75621.601410,-2646.673721,0.000000,0.000000,0.095139,5.256104,2.537786,-0.088819,0.000000,0.000000,7.889030,14.072492,1.268307,7.889030,3.751332,1.082450,15.000000,19.000000,2.000000,583,378,2,567,363,0,602,388,3,15.291005,  3667.008353,    60.555828,   255.000000,     0.000000,     0.000000, 34680.000000,136,6.679894,   323.722806,    17.992298,   146.000000,     0.000000,     0.000000, 15150.000000,773
328,2384.000000,899864.000000,538156.000000,3576.000000,377.459731,225.736577,1.500000,2980.000000,153462.570469,93456.134228,-4879.288590,0.000000,0.000000,0.093570,4.818673,2.934491,-0.153208,0.000000,0.000000,7.846735,14.842352,1.320930,7.846735,3.852577,1.097219,14.000000,19.000000,2.000000,226,377,2,209,365,0,245,391,3,9.198825,  2262.030951,    47.560813,   255.000000,     0.000000,     0.000000, 21930.000000,86,5.693372,   259.169473,    16.098741,   205.000000,     0.000000,     0.000000, 13573.000000,1023
329,1596.000000,607516.000000,685856.000000,2394.000000,380.649122,429.734335,1.500000,1995.000000,74167.358395,50779.508771,-12640.771929,0.000000,0.000000,0.106962,3.976511,2.722563,-0.677739,0.000000,0.000000,6.806037,11.083525,1.108879,6.806037,3.329192,1.035050,15.000000,15.000000,2.000000,430,381,2,415,366,0,444,391,3,1.437969,   364.843171,    19.100868,   255.000000,     0.000000,     0.000000,  2295.000000,9,1.657894,    33.406401,     5.779827,    59.000000,     0.000000,     0.000000,  2646.000000,398
330,696.000000,259880.000000,352888.000000,1044.000000,373.390804,507.022988,1.500000,870.000000,15591.632183,7781.701149,4465.747126,0.000000,0.000000,0.141050,2.527818,1.261620,0.724016,0.000000,0.000000,3.930489,3.199450,0.375891,3.930489,1.788700,0.721695,7.000000,11.000000,2.000000,507,373,2,497,366,0,518,380,3,10.991379,  2685.850285,    51.825189,   255.000000,     0.000000,     0.000000,  7650.000000,30,3.191091,    77.504438,     8.803660,    67.000000,     0.000000,     0.000000,  2221.000000,203
331,1396.000000,527724.000000,1111936.000000,2094.000000,378.025787,796.515759,1.500000,1745.000000,53188.653295,34691.071633,209.432664,0.000000,0.000000,0.111844,3.409089,2.223500,0.013423,0.000000,0.000000,5.744434,8.209905,0.847774,5.744434,2.865293,0.946440,11.000000,13.000000,2.000000,797,378,2,786,367,0,810,388,3,6.027936,  1501.863735,    38.753886,   255.000000,     0.000000,     0.000000,  8415.000000,33,5.340974,   361.047810,    19.001258,   211.000000,     0.000000,     0.000000,  7456.000000,431
332,908.000000,344328.000000,128524.000000,1362.000000,379.215859,141.546255,1.500000,1135.000000,18617.057268,17225.691629,-6327.066079,0.000000,0.000000,0.129086,2.117369,1.959125,-0.719594,0.000000,0.000000,4.205581,4.156595,0.468633,4.205581,2.038773,0.776743,9.000000,9.000000,2.000000,142,379,2,133,370,0,150,387,3,17.973568,  4264.907790,    65.306261,   255.000000,     0.000000,     0.000000, 16320.000000,64,6.404185,   211.522231,    14.543803,   109.000000,     0.000000,     0.000000,  5815.000000,421
333,1160.000000,447012.000000,235256.000000,1740.000000,385.355172,202.806896,1.500000,1450.000000,20460.744827,54441.668965,10283.558620,0.000000,0.000000,0.118966,1.678716,4.466706,0.843722,0.000000,0.000000,6.264389,7.517567,0.807361,6.264389,2.741818,0.931156,15.000000,12.000000,2.000000,203,385,2,194,371,0,215,400,3,7.913793,  1957.076254,    44.238854,   255.000000,     0.000000,     0.000000,  9180.000000,36,4.566379,   177.719489,    13.331147,   112.000000,     0.000000,     0.000000,  5297.000000,384
334,2184.000000,848116.000000,1100328.000000,3276.000000,388.331501,503.813186,1.500000,2730.000000,186515.780219,76251.992673,50427.252747,0.000000,0.000000,0.096344,6.582316,2.691004,1.779624,0.000000,0.000000,9.369664,15.439405,1.401421,9.369664,3.929300,1.119067,16.000000,20.000000,2.000000,504,388,2,488,372,0,524,399,3,6.421703,  1597.027307,    39.962824,   255.000000,     0.000000,     0.000000, 14025.000000,55,4.212454,   225.421631,    15.014047,   208.000000,     0.000000,     0.000000,  9200.000000,662
335,1260.000000,486404.000000,354084.000000,1890.000000,386.034920,281.019047,1.500000,1575.000000,54959.542857,43178.463492,-32884.838095,0.000000,0.000000,0.115731,4.038459,3.172778,-2.416397,0.000000,0.000000,7.326970,7.808733,0.807133,7.326970,2.794411,0.931068,13.000000,15.000000,2.000000,281,386,2,268,373,0,296,398,3,14.773809,  3551.874929,    59.597608,   255.000000,     0.000000,     0.000000, 18615.000000,73,5.393650,   209.528792,    14.475109,   106.000000,     0.000000,     0.000000,  6796.000000,560
336,1320.000000,510628.000000,469048.000000,1980.000000,386.839393,355.339393,1.500000,1650.000000,41951.951515,35929.951515,8815.951515,0.000000,0.000000,0.113951,2.897256,2.481369,0.608841,0.000000,0.000000,5.492576,7.431375,0.776973,5.492576,2.726054,0.919324,14.000000,13.000000,2.000000,355,387,2,344,373,0,368,397,3,4.636363,  1161.656902,    34.083088,   255.000000,     0.000000,     0.000000,  6120.000000,24,3.623484,   158.106043,    12.574022,   153.000000,     0.000000,     0.000000,  4783.000000,392
337,2612.000000,1029620.000000,277896.000000,3918.000000,394.188361,106.392036,1.500000,3265.000000,99166.554364,215319.326186,-4108.882082,-0.000000,0.000000,0.090765,2.756772,5.985752,-0.114224,-0.000000,0.000000,8.833290,17.281830,1.496563,8.833290,4.157142,1.143839,19.000000,15.000000,2.000000,106,394,2,95,375,0,121,411,3,19.427641,  4578.368182,    67.663640,   255.000000,     0.000000,     0.000000, 50745.000000,199,6.913476,   294.442912,    17.159338,   180.000000,     0.000000,     0.000000, 18058.000000,1255
338,3084.000000,1201604.000000,992072.000000,4626.000000,389.625162,321.683527,1.500000,3855.000000,300611.123216,193058.687418,-34585.841763,0.000000,0.000000,0.085876,6.696572,4.300677,-0.770452,0.000000,0.000000,11.083125,29.150598,2.422235,11.083125,5.399129,1.342988,23.000000,23.000000,2.000000,322,390,2,306,375,0,345,413,3,5.043774,  1261.131719,    35.512416,   255.000000,     0.000000,     0.000000, 15555.000000,61,4.118352,   204.500746,    14.300375,   201.000000,     0.000000,     0.000000, 12701.000000,810
339,2408.000000,938436.000000,1594404.000000,3612.000000,389.715946,662.127906,1.500000,3010.000000,137020.604651,109953.707641,23655.488372,0.000000,0.000000,0.093259,4.245321,3.406705,0.732920,0.000000,0.000000,7.745285,14.639008,1.298668,7.745285,3.826095,1.091020,17.000000,16.000000,2.000000,662,390,2,646,376,0,677,407,3,7.624584,  1886.918414,    43.438674,   255.000000,     0.000000,     0.000000, 18360.000000,72,7.105066,   340.320904,    18.447788,   161.000000,     0.000000,     0.000000, 17109.000000,1002
340,2768.000000,1087060.000000,1912148.000000,4152.000000,392.723988,690.804913,1.500000,3460.000000,200394.653179,235065.127167,-135033.046242,-0.000000,0.000000,0.089026,5.156218,6.048301,-3.474443,-0.000000,0.000000,11.293547,20.112110,1.701714,11.293547,4.484652,1.193884,23.000000,19.000000,2.000000,691,393,2,676,376,0,710,416,3,10.686416,  2611.780198,    51.105578,   255.000000,     0.000000,     0.000000, 29580.000000,116,6.771315,   300.186571,    17.325893,   187.000000,     0.000000,     0.000000, 18743.000000,1163
341,716.000000,275904.000000,44212.000000,1074.000000,385.340782,61.748603,1.500000,895.000000,9886.748603,13072.849162,4081.340782,0.000000,0.000000,0.139724,1.543486,2.040889,0.637165,0.000000,0.000000,3.724100,3.244930,0.383418,3.724100,1.801369,0.726481,9.000000,8.000000,2.000000,62,385,2,54,377,0,69,394,3,10.328212,  2530.556461,    50.304636,   255.000000,     0.000000,     0.000000,  7395.000000,29,3.324022,    58.759198,     7.665454,    60.000000,     0.000000,     0.000000,  2380.000000,292
342,1880.000000,750176.000000,563572.000000,2820.000000,399.029787,299.772340,1.500000,2350.000000,53906.561702,179830.331914,41840.748936,0.000000,0.000000,0.101280,2.323260,7.750311,1.803248,0.000000,0.000000,10.174851,15.774534,1.494315,10.174851,3.971716,1.143266,22.000000,15.000000,2.000000,300,399,2,291,377,0,315,414,3,6.917553,  1717.036839,    41.437143,   255.000000,     0.000000,     0.000000, 13005.000000,51,2.240425,    49.976225,     7.069386,    83.000000,     0.000000,     0.000000,  4212.000000,518
343,2016.000000,786420.000000,958760.000000,3024.000000,390.089285,475.575396,1.500000,2520.000000,79692.539682,95555.928571,18752.428571,0.000000,0.000000,0.098949,3.129178,3.752064,0.736326,0.000000,0.000000,6.980191,11.879596,1.108104,6.980191,3.446679,1.034809,17.000000,14.000000,2.000000,476,390,2,462,377,0,490,407,3,0.758928,   193.046570,    13.894119,   255.000000,     0.000000,     0.000000,  1530.000000,6,2.285218,    84.589081,     9.197232,   192.000000,     0.000000,     0.000000,  4607.000000,531
344,1164.000000,451804.000000,20992.000000,1746.000000,388.147766,18.034364,1.500000,1455.000000,39038.625429,23786.584192,-11965.910652,0.000000,-0.000000,0.118829,3.188285,1.942650,-0.977256,0.000000,-0.000000,5.249766,5.848404,0.622513,5.249766,2.418347,0.853852,11.000000,12.000000,2.000000,18,388,2,6,379,0,30,399,3,6.134020,  1527.861644,    39.087870,   255.000000,     0.000000,     0.000000,  7140.000000,28,2.468213,    41.098730,     6.410829,    54.000000,     0.000000,     0.000000,  2873.000000,434
345,1044.000000,407744.000000,195248.000000,1566.000000,390.559386,187.019157,1.500000,1305.000000,18451.616858,28673.318007,1440.812260,0.000000,0.000000,0.123218,1.742209,2.707347,0.136042,0.000000,0.000000,4.572775,5.246527,0.578913,4.572775,2.290529,0.833433,12.000000,9.000000,2.000000,187,391,2,179,379,0,196,399,3,14.655172,  3525.671967,    59.377369,   255.000000,     0.000000,     0.000000, 15300.000000,60,4.883141,   113.938392,    10.674192,    73.000000,     0.000000,     0.000000,  5098.000000,477
346,2208.000000,864560.000000,1657460.000000,3312.000000,391.557971,750.661231,1.500000,2760.000000,103662.601449,94384.579710,-8970.637681,0.000000,0.000000,0.095993,3.605426,3.282733,-0.312002,0.000000,0.000000,6.984154,12.399530,1.126806,6.984154,3.521296,1.040598,15.000000,14.000000,2.000000,751,392,2,737,379,0,764,407,3,11.202445,  2732.366337,    52.272041,   255.000000,     0.000000,     0.000000, 24735.000000,97,4.813405,   222.917590,    14.930425,   138.000000,     0.000000,     0.000000, 10628.000000,819
347,1344.000000,527900.000000,1132772.000000,2016.000000,392.782738,842.836309,1.500000,1680.000000,32623.988095,62636.559523,25432.202380,0.000000,0.000000,0.113268,2.199571,4.223075,1.714687,0.000000,0.000000,6.535915,7.076288,0.719121,6.535915,2.660129,0.895916,15.000000,11.000000,2.000000,843,393,2,833,379,0,854,408,3,10.814732,  2642.764607,    51.407826,   255.000000,     0.000000,     0.000000, 14535.000000,57,3.711309,   134.527169,    11.598584,   114.000000,     0.000000,     0.000000,  4988.000000,441
348,980.000000,379264.000000,618640.000000,1470.000000,387.004081,631.265306,1.500000,1225.000000,28383.020408,15939.983673,-2849.061224,0.000000,0.000000,0.125844,2.915796,1.637519,-0.292684,0.000000,0.000000,4.679160,5.262018,0.590086,4.679160,2.293909,0.838761,11.000000,12.000000,2.000000,631,387,2,620,380,0,643,398,3,17.693877,  4203.154405,    64.831739,   255.000000,     0.000000,     0.000000, 17340.000000,68,4.352040,   127.394837,    11.286932,    94.000000,     0.000000,     0.000000,  4265.000000,375
349,2648.000000,1061536.000000,2063104.000000,3972.000000,400.882175,779.117824,1.500000,3310.000000,124411.238670,232059.238670,81700.761329,0.000000,0.000000,0.090351,3.396010,6.334439,2.230157,0.000000,0.000000,9.820801,17.417385,1.494259,9.820801,4.173414,1.143252,19.000000,17.000000,2.000000,779,401,2,763,382,0,796,420,3,11.844788,  2881.210127,    53.676904,   255.000000,     0.000000,     0.000000, 31365.000000,123,4.800226,   171.890940,    13.110718,   158.000000,     0.000000,     0.000000, 12711.000000,1124
