Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nHH_mean,nHH_var,nHH_stdev,nHH_max,nHH_min,nHH_median,nHH_muc,nHH_notempty,cHH_mean,cHH_var,cHH_stdev,cHH_max,cHH_min,cHH_median,cHH_muc,cHH_notempty
601,1616.000000,991568.000000,389992.000000,2424.000000,613.594059,241.331683,1.500000,2020.000000,35806.217822,89141.702970,-11326.415842,0.000000,0.000000,0.106520,1.888151,4.700663,-0.597270,0.000000,0.000000,6.695333,9.220666,0.907422,6.695333,3.036555,0.968136,15.000000,11.000000,2.000000,241,614,2,232,599,0,252,629,3,0.631188,   160.653986,    12.674935,   255.000000,     0.000000,     0.000000,  1020.000000,4,5.032797,   207.064558,    14.389738,   144.000000,     0.000000,     0.000000,  8133.000000,627
602,3348.000000,2060308.000000,1229272.000000,5022.000000,615.384707,367.166069,1.500000,4185.000000,242615.665472,250656.497013,-48093.897252,0.000000,0.000000,0.083557,4.844009,5.004550,-0.960232,0.000000,0.000000,9.932115,24.142952,1.948547,9.932115,4.913548,1.249023,18.000000,18.000000,2.000000,367,615,2,352,599,0,385,633,3,0.135603,    29.188060,     5.402598,   221.000000,     0.000000,     0.000000,   454.000000,4,3.429510,   126.390907,    11.242371,   152.000000,     0.000000,     0.000000, 11482.000000,862
603,1552.000000,946644.000000,1280384.000000,2328.000000,609.951031,824.989691,1.500000,1940.000000,70327.835052,41352.278351,-16668.783505,0.000000,0.000000,0.107964,3.913857,2.301321,-0.927645,0.000000,0.000000,6.323142,8.817532,0.879531,6.323142,2.969433,0.958114,10.000000,13.000000,2.000000,825,610,2,812,600,0,838,620,3,2.793170,   704.910772,    26.550156,   255.000000,     0.000000,     0.000000,  4335.000000,17,6.650129,   366.663456,    19.148458,   164.000000,     0.000000,     0.000000, 10321.000000,662
604,2392.000000,1471972.000000,394964.000000,3588.000000,615.372910,165.118729,1.500000,2990.000000,208226.280936,86215.364548,-61757.906355,0.000000,0.000000,0.093467,6.509095,2.695068,-1.930535,0.000000,0.000000,9.297630,14.675773,1.291287,9.297630,3.830897,1.088949,14.000000,20.000000,2.000000,165,615,2,148,601,0,185,628,3,2.771739,   699.403333,    26.446235,   255.000000,     0.000000,     0.000000,  6630.000000,26,6.368311,   332.047895,    18.222181,   203.000000,     0.000000,     0.000000, 15233.000000,1089
605,2560.000000,1571060.000000,1243692.000000,3840.000000,613.695313,485.817187,1.500000,3200.000000,165822.443750,141102.343750,53401.406250,0.000000,0.000000,0.091376,4.735037,4.029158,1.524870,0.000000,0.000000,8.855570,17.553816,1.530813,8.855570,4.189727,1.152499,17.000000,19.000000,2.000000,486,614,2,467,601,0,503,631,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.985937,    55.560568,     7.453896,    80.000000,     0.000000,     0.000000,  5084.000000,610
606,1156.000000,707632.000000,741024.000000,1734.000000,612.138408,641.024221,1.500000,1445.000000,24203.321799,32401.854671,2940.124567,0.000000,0.000000,0.119103,1.994946,2.670706,0.242338,0.000000,0.000000,4.784756,5.824882,0.627578,4.784756,2.413479,0.856162,11.000000,11.000000,2.000000,641,612,2,633,601,0,652,623,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.667820,   111.849734,    10.575903,   133.000000,     0.000000,     0.000000,  4240.000000,323
607,1052.000000,644636.000000,276928.000000,1578.000000,612.771863,263.239544,1.500000,1315.000000,29119.634981,17617.247148,-1702.509506,0.000000,0.000000,0.122906,2.721646,1.646583,-0.159124,0.000000,0.000000,4.491135,4.992976,0.547679,4.491135,2.234497,0.818167,9.000000,11.000000,2.000000,263,613,2,253,604,0,274,622,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7.645437,   403.153899,    20.078693,   157.000000,     0.000000,     0.000000,  8043.000000,421
608,2112.000000,1310648.000000,972104.000000,3168.000000,620.571970,460.276515,1.500000,2640.000000,110742.515152,79869.060606,481.969697,0.000000,0.000000,0.097427,4.086854,2.947497,0.017787,0.000000,0.000000,7.131778,12.731009,1.173572,7.131778,3.568054,1.054800,16.000000,16.000000,2.000000,460,621,2,444,605,0,475,634,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5.257576,   354.633765,    18.831722,   232.000000,     0.000000,     0.000000, 11104.000000,593
609,1424.000000,876880.000000,1260232.000000,2136.000000,615.786517,884.994382,1.500000,1780.000000,46231.955056,41959.101124,3314.292135,0.000000,0.000000,0.111107,2.885774,2.619064,0.206876,0.000000,0.000000,5.615945,8.126854,0.834992,5.615945,2.850764,0.941660,13.000000,13.000000,2.000000,885,616,2,872,605,0,896,629,3,7.143258,  1765.418676,    42.016886,   255.000000,     0.000000,     0.000000, 10172.000000,41,8.061096,   566.945667,    23.810621,   174.000000,     0.000000,     0.000000, 11479.000000,654
610,4588.000000,2853812.000000,4225400.000000,6882.000000,622.016565,920.967742,1.500000,5735.000000,609143.225806,353514.741064,170334.451613,0.000000,0.000000,0.075226,7.990149,4.637063,2.234282,0.000000,0.000000,12.702438,33.008704,2.411661,12.702438,5.745320,1.341031,19.000000,24.000000,2.000000,921,622,2,899,605,0,945,641,3,1.445074,   366.485537,    19.143812,   255.000000,     0.000000,     0.000000,  6630.000000,26,3.589364,   185.679172,    13.626414,   175.000000,     0.000000,     0.000000, 16468.000000,1596
611,1524.000000,947484.000000,466180.000000,2286.000000,621.708661,305.892388,1.500000,1905.000000,52322.351706,51018.645669,19640.220472,0.000000,0.000000,0.108621,2.983371,2.909035,1.119867,0.000000,0.000000,6.001028,8.064671,0.806473,6.001028,2.839836,0.930815,14.000000,13.000000,2.000000,306,622,2,293,608,0,318,634,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.318241,   161.611722,    12.712660,   104.000000,     0.000000,     0.000000,  6581.000000,453
612,952.000000,589668.000000,311728.000000,1428.000000,619.399160,327.445378,1.500000,1190.000000,18915.159664,24148.319328,7070.756303,0.000000,0.000000,0.127066,2.019734,2.578523,0.755005,0.000000,0.000000,4.725323,5.222181,0.589321,4.725323,2.285209,0.838399,10.000000,11.000000,2.000000,327,619,2,318,609,0,338,628,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.852941,    70.173935,     8.376988,    86.000000,     0.000000,     0.000000,  2716.000000,260
613,2872.000000,1802664.000000,1132428.000000,4308.000000,627.668524,394.299443,1.500000,3590.000000,171274.479109,174612.434540,24473.069638,0.000000,0.000000,0.087939,4.195465,4.277230,0.599482,0.000000,0.000000,8.560634,18.330670,1.546460,8.560634,4.281433,1.156413,18.000000,15.000000,2.000000,394,628,2,380,610,0,409,642,3,0.104457,    15.222105,     3.901552,   166.000000,     0.000000,     0.000000,   300.000000,3,3.599582,   173.223796,    13.161451,   180.000000,     0.000000,     0.000000, 10338.000000,681
614,2000.000000,1255348.000000,1726416.000000,3000.000000,627.674000,863.208000,1.500000,2500.000000,73585.472000,108863.448000,-30264.384000,0.000000,0.000000,0.099213,2.920241,4.320249,-1.201043,0.000000,0.000000,7.339703,11.892013,1.108568,7.339703,3.448480,1.034953,18.000000,13.000000,2.000000,863,628,2,850,610,0,875,642,3,1.402500,   355.848418,    18.863945,   255.000000,     0.000000,     0.000000,  2805.000000,11,7.066500,   495.852004,    22.267735,   165.000000,     0.000000,     0.000000, 14133.000000,894
615,88.000000,54104.000000,84940.000000,132.000000,614.818182,965.227273,1.500000,110.000000,199.454545,477.090909,255.636364,0.000000,0.000000,0.281028,0.509566,1.218871,0.653099,0.000000,0.000000,2.009464,0.680295,0.054676,2.009464,0.824800,0.379546,5.000000,3.000000,2.000000,965,615,2,963,611,0,968,620,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.829545,     4.326933,     2.080128,    13.000000,     0.000000,     0.000000,    73.000000,23
616,1444.000000,897968.000000,805148.000000,2166.000000,621.861496,557.581717,1.500000,1805.000000,61311.357341,37196.299169,15756.343490,0.000000,0.000000,0.110591,3.756511,2.278996,0.965382,0.000000,0.000000,6.146098,8.296584,0.843713,6.146098,2.880379,0.944927,12.000000,14.000000,2.000000,558,622,2,544,612,0,572,634,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.239612,    45.210737,     6.723893,    79.000000,     0.000000,     0.000000,  3234.000000,367
617,2892.000000,1820612.000000,1224636.000000,4338.000000,629.533887,423.456432,1.500000,3615.000000,149757.510373,230831.679115,-23032.730290,0.000000,0.000000,0.087736,3.634608,5.602274,-0.559003,0.000000,0.000000,9.324618,20.859991,1.759068,9.324618,4.567274,1.207149,20.000000,18.000000,2.000000,423,630,2,408,613,0,441,650,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.701936,   118.330359,    10.877976,   180.000000,     0.000000,     0.000000,  7814.000000,689
618,2612.000000,1638244.000000,1353360.000000,3918.000000,627.199081,518.131700,1.500000,3265.000000,139818.695253,181584.477795,-23180.483920,0.000000,0.000000,0.090765,3.886879,5.047944,-0.644404,0.000000,0.000000,9.025588,20.016459,1.743188,9.025588,4.473976,1.203506,20.000000,18.000000,2.000000,518,627,2,500,613,0,536,647,3,0.086907,    18.712092,     4.325748,   221.000000,     0.000000,     0.000000,   227.000000,2,2.057044,    45.054960,     6.712299,    96.000000,     0.000000,     0.000000,  5373.000000,657
619,2040.000000,1284576.000000,1336216.000000,3060.000000,629.694118,655.007843,1.500000,2550.000000,72503.874510,107817.129412,-26863.105882,0.000000,0.000000,0.098560,2.802341,4.167231,-1.038284,0.000000,0.000000,7.068132,11.286889,1.044731,7.068132,3.359597,1.014693,16.000000,12.000000,2.000000,655,630,2,643,614,0,667,646,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.672549,   227.667122,    15.088642,   123.000000,     0.000000,     0.000000,  9532.000000,514
620,876.000000,544688.000000,594352.000000,1314.000000,621.789954,678.484018,1.500000,1095.000000,20762.776256,12049.351598,2037.059361,0.000000,0.000000,0.130640,2.477118,1.437556,0.243033,0.000000,0.000000,4.045314,4.013343,0.457491,4.045314,2.003333,0.770538,8.000000,11.000000,2.000000,678,622,2,670,614,0,689,629,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.554795,   159.298708,    12.621359,   151.000000,     0.000000,     0.000000,  3114.000000,239
621,1592.000000,996708.000000,1521872.000000,2388.000000,626.072864,955.949749,1.500000,1990.000000,61859.979899,54395.547739,25269.829146,0.000000,0.000000,0.107052,3.327763,2.926213,1.359393,0.000000,0.000000,6.361028,8.559296,0.844620,6.361028,2.925628,0.945265,14.000000,15.000000,2.000000,956,626,2,941,615,0,968,640,3,2.631910,   636.398679,    25.226944,   255.000000,     0.000000,     0.000000,  4190.000000,19,1.422739,    16.215271,     4.026819,    42.000000,     0.000000,     0.000000,  2265.000000,483
622,2524.000000,1590028.000000,271136.000000,3786.000000,629.963550,107.423138,1.500000,3155.000000,145064.088748,115384.646593,16230.928685,0.000000,0.000000,0.091808,4.221247,3.357599,0.472307,0.000000,0.000000,7.670655,14.645982,1.280738,7.670655,3.827007,1.085976,14.000000,15.000000,2.000000,107,630,2,93,616,0,122,644,3,1.717512,   435.188104,    20.861163,   255.000000,     0.000000,     0.000000,  4335.000000,17,1.332409,    22.464570,     4.739680,    94.000000,     0.000000,     0.000000,  3363.000000,934
623,872.000000,544296.000000,115268.000000,1308.000000,624.192661,132.188073,1.500000,1090.000000,22717.155963,14623.633028,5968.403670,0.000000,0.000000,0.130839,2.726876,1.755362,0.716423,0.000000,0.000000,4.613076,4.859843,0.559127,4.613076,2.204505,0.823829,8.000000,13.000000,2.000000,132,624,2,123,616,0,145,632,3,4.678899,  1172.571862,    34.242837,   255.000000,     0.000000,     0.000000,  4080.000000,16,4.735092,   318.755231,    17.853718,   195.000000,     0.000000,     0.000000,  4129.000000,316
624,4448.000000,2831520.000000,1255400.000000,6672.000000,636.582734,282.239209,1.500000,5560.000000,509361.482014,351193.553957,52683.971223,0.000000,0.000000,0.076007,6.963160,4.800946,0.720209,0.000000,0.000000,11.840114,33.805213,2.501479,11.840114,5.814225,1.357476,21.000000,24.000000,2.000000,282,637,2,258,616,0,305,653,3,0.051034,    10.988400,     3.314876,   221.000000,     0.000000,     0.000000,   227.000000,2,5.799011,   345.747766,    18.594294,   199.000000,     0.000000,     0.000000, 25794.000000,1445
625,848.000000,533792.000000,497964.000000,1272.000000,629.471698,587.221698,1.500000,1060.000000,28418.320755,20683.320755,16043.320755,0.000000,0.000000,0.132062,3.540549,2.576870,1.998787,0.000000,0.000000,6.249481,5.936264,0.677265,6.249481,2.436445,0.878185,13.000000,12.000000,2.000000,587,629,2,576,618,0,599,642,3,0.287736,    40.146154,     6.336099,   173.000000,     0.000000,     0.000000,   244.000000,3,4.463443,   188.482723,    13.728901,   172.000000,     0.000000,     0.000000,  3785.000000,255
626,1716.000000,1089224.000000,926780.000000,2574.000000,634.745921,540.081585,1.500000,2145.000000,63416.578089,58421.221445,-844.428904,0.000000,0.000000,0.104409,3.086833,2.843681,-0.041103,0.000000,0.000000,6.034923,9.395478,0.916322,6.034923,3.065204,0.971291,14.000000,14.000000,2.000000,540,635,2,529,621,0,554,646,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.122960,   300.760965,    17.342461,   217.000000,     0.000000,     0.000000,  7075.000000,335
627,1648.000000,1043364.000000,1273108.000000,2472.000000,633.109223,772.516990,1.500000,2060.000000,55419.524272,58456.339806,-1673.058252,0.000000,0.000000,0.105826,2.846994,3.003000,-0.085948,0.000000,0.000000,5.955819,9.161215,0.903977,5.955819,3.026750,0.966909,14.000000,14.000000,2.000000,773,633,2,759,621,0,785,647,3,2.467233,   596.393583,    24.421171,   255.000000,     0.000000,     0.000000,  4066.000000,18,6.224515,   387.405543,    19.682620,   191.000000,     0.000000,     0.000000, 10258.000000,819
628,3188.000000,2028524.000000,2573872.000000,4782.000000,636.299875,807.362610,1.500000,3985.000000,283472.823087,174141.319950,82005.345044,0.000000,0.000000,0.084932,6.041624,3.711454,1.747771,0.000000,0.000000,9.838010,20.196854,1.645003,9.838010,4.494091,1.180472,15.000000,20.000000,2.000000,807,636,2,788,621,0,827,651,3,0.959849,   243.916806,    15.617836,   255.000000,     0.000000,     0.000000,  3060.000000,12,3.806148,   115.804267,    10.761239,   113.000000,     0.000000,     0.000000, 12134.000000,1261
629,1152.000000,724612.000000,958792.000000,1728.000000,629.003472,832.284722,1.500000,1440.000000,40402.611111,27003.986111,9082.861111,0.000000,0.000000,0.119241,3.345591,2.236100,0.752118,0.000000,0.000000,5.700932,7.580961,0.824599,5.700932,2.753354,0.937737,15.000000,17.000000,2.000000,832,629,2,815,621,0,845,644,3,0.442708,   112.792545,    10.620383,   255.000000,     0.000000,     0.000000,   510.000000,2,3.700521,   106.222137,    10.306412,   118.000000,     0.000000,     0.000000,  4263.000000,480
630,740.000000,466192.000000,466076.000000,1110.000000,629.989189,629.832432,1.500000,925.000000,23311.221622,8295.913514,-5513.340541,0.000000,0.000000,0.138197,3.482754,1.239430,-0.823707,0.000000,0.000000,4.860381,4.290729,0.502780,4.860381,2.071407,0.795169,8.000000,13.000000,2.000000,630,630,2,617,622,0,640,637,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.287838,   133.956279,    11.573948,   168.000000,     0.000000,     0.000000,  3173.000000,269
631,1096.000000,693752.000000,276924.000000,1644.000000,632.985401,252.667883,1.500000,1370.000000,22819.109489,28135.766423,-857.313869,0.000000,0.000000,0.121238,2.019380,2.489878,-0.075868,0.000000,0.000000,4.630496,5.568947,0.608889,4.630496,2.359862,0.847578,12.000000,11.000000,2.000000,253,633,2,242,624,0,262,645,3,1.628650,   413.030009,    20.323140,   255.000000,     0.000000,     0.000000,  1785.000000,7,3.043796,   134.845569,    11.612302,   143.000000,     0.000000,     0.000000,  3336.000000,349
632,3360.000000,2177556.000000,598436.000000,5040.000000,648.082143,178.105952,1.500000,4200.000000,208494.280952,304005.328571,-62077.242857,0.000000,0.000000,0.083457,4.142938,6.040814,-1.233521,0.000000,0.000000,10.267210,24.355052,1.961673,10.267210,4.935084,1.251821,22.000000,19.000000,2.000000,178,648,2,159,626,0,196,670,3,5.093750,  1261.959949,    35.524076,   255.000000,     0.000000,     0.000000, 17115.000000,69,3.626488,    94.775303,     9.735261,   118.000000,     0.000000,     0.000000, 12185.000000,1562
633,1136.000000,718728.000000,849280.000000,1704.000000,632.683099,747.605634,1.500000,1420.000000,44415.323944,19549.915493,-1625.971831,0.000000,0.000000,0.119798,3.747098,1.649328,-0.137175,0.000000,0.000000,5.516225,6.807860,0.738122,5.516225,2.609188,0.903739,11.000000,14.000000,2.000000,748,633,2,734,626,0,760,644,3,0.224472,    57.240317,     7.565733,   255.000000,     0.000000,     0.000000,   255.000000,1,4.095070,   167.849984,    12.955693,   160.000000,     0.000000,     0.000000,  4652.000000,444
634,1864.000000,1192264.000000,394776.000000,2796.000000,639.626609,211.789700,1.500000,2330.000000,110365.562232,76068.120172,-52886.369099,0.000000,0.000000,0.101569,4.811041,3.315951,-2.305415,0.000000,0.000000,8.228561,11.463687,1.080516,8.228561,3.385807,1.026149,15.000000,16.000000,2.000000,212,640,2,196,627,0,226,655,3,4.377682,  1097.733823,    33.132066,   255.000000,     0.000000,     0.000000,  8160.000000,32,4.069206,   139.429991,    11.808048,   135.000000,     0.000000,     0.000000,  7585.000000,727
